"","source","target","weight"
"1038","falda","collar",1
"1039","falda","compra",1
"1040","falda","corto",3
"1041","falda","elegante",1
"1042","falda","ella",1
"1043","falda","escuela",1
"1044","falda","espalda",1
"1045","falda","expensivo",1
"1046","falda","flor",1
"1047","falda","golf",1
"1048","falda","largo",3
"1049","falda","lindo",1
"1050","falda","mercado",1
"1051","falda","mujer",3
"1052","falda","munneca",1
"1053","falda","ninna",2
"1054","falda","pantaloon",8
"1055","falda","pierna",2
"1056","falda","poner",1
"1057","falda","ropa",12
"1058","falda","saya",1
"1059","falda","tienda",1
"1060","falda","trabajo",2
"1061","falda","vestido",12
"1062","falda","vestir",1
"1063","falda","vuelta",1
"1064","falda","zapato",3
"1065","friio","abrigo",2
"1066","friio","afuera",1
"1067","friio","agua",1
"1068","friio","cafee",1
"1069","friio","caliente",3
"1070","friio","camiendo",1
"1071","friio","chaqueta",2
"1072","friio","clima",1
"1073","friio","cocinar",1
"1074","friio","computar",1
"1075","friio","diciembre",1
"1076","friio","esquii",2
"1077","friio","fiebre",1
"1078","friio","fresco",2
"1079","friio","glacial",1
"1080","friio","gris",1
"1081","friio","hacer",7
"1082","friio","helado",4
"1083","friio","hielo",5
"1084","friio","invierno",17
"1085","friio","lluvia",1
"1086","friio","mal",1
"1087","friio","manta",1
"1088","friio","montanna",1
"1089","friio","mul",1
"1090","friio","navidad",2
"1091","friio","nieve",19
"1092","friio","nube",2
"1093","friio","oceeano",1
"1094","friio","pala",1
"1095","friio","papa",1
"1096","friio","pensilvania",1
"1097","friio","primavera",1
"1098","friio","sol",1
"1099","friio","sueeter",1
"1100","friio","temperatura",1
"1101","friio","terrible",1
"1102","friio","tiempo",1
"1103","friio","viento",1
"1104","jugador","actividad",1
"1105","jugador","atleta",2
"1106","jugador","baloncesto",2
"1107","jugador","bate",1
"1108","jugador","beeisbol",1
"1109","jugador","caminar",1
"1110","jugador","camiseta",1
"1111","jugador","chico",1
"1112","jugador","deporte",18
"1113","jugador","dinero",1
"1114","jugador","divertido",3
"1115","jugador","entrenador",4
"1116","jugador","equipaje",1
"1117","jugador","equipo",8
"1118","jugador","estadio",1
"1119","jugador","fuutbol",9
"1120","jugador","ganar",1
"1121","jugador","gol",1
"1122","jugador","golf",2
"1123","jugador","juego",11
"1124","jugador","jugador",3
"1125","jugador","jugar",4
"1126","jugador","liider",1
"1127","jugador","nadar",1
"1128","jugador","participante",1
"1129","jugador","partido",5
"1130","jugador","pelota",3
"1131","jugador","practicar",1
"1132","jugador","regla",1
"1133","jugador","tenis",2
"1134","jugador","trabajo",1
"1135","jugador","trompeta",1
"1136","jugador","videojuego",1
"1137","jugador","vooleibol",1
"1138","lavadora","aburrido",1
"1139","lavadora","agua",7
"1140","lavadora","camiseta",1
"1141","lavadora","casa",3
"1142","lavadora","colada",1
"1143","lavadora","detergente",2
"1144","lavadora","diente",1
"1145","lavadora","doblar",1
"1146","lavadora","eleectrico",1
"1147","lavadora","hoja",1
"1148","lavadora","importante",1
"1149","lavadora","jaboon",2
"1150","lavadora","lavar",8
"1151","lavadora","limpiador",1
"1152","lavadora","limpiar",14
"1153","lavadora","limpieza",1
"1154","lavadora","limpio",5
"1155","lavadora","maaquina",1
"1156","lavadora","mano",1
"1157","lavadora","mojado",1
"1158","lavadora","plato",4
"1159","lavadora","refrescar",1
"1160","lavadora","rojo",1
"1161","lavadora","romper",1
"1162","lavadora","ropa",26
"1163","lavadora","rose",1
"1164","lavadora","secador",1
"1165","lavadora","secadora",2
"1166","lavadora","secar",1
"1167","lavadora","sistema",1
"1168","lavadora","sucio",2
"1169","lavadora","trabajo",1
"1170","lavar","agua",5
"1171","lavar","bannar",1
"1172","lavar","banno",3
"1173","lavar","cara",4
"1174","lavar","casa",1
"1175","lavar","champuu",1
"1176","lavar","coche",3
"1177","lavar","cocina",1
"1178","lavar","cocinar",1
"1179","lavar","comida",1
"1180","lavar","cuerpo",1
"1181","lavar","diente",1
"1182","lavar","ducha",1
"1183","lavar","duchar",1
"1184","lavar","fresco",1
"1185","lavar","jaboon",4
"1186","lavar","lavadora",3
"1187","lavar","lavar",1
"1188","lavar","limpiar",10
"1189","lavar","limpio",4
"1190","lavar","mano",9
"1191","lavar","mi",1
"1192","lavar","mopa",1
"1193","lavar","ordenado",1
"1194","lavar","pelo",4
"1195","lavar","perro",1
"1196","lavar","plato",14
"1197","lavar","quitar",1
"1198","lavar","refrescar",1
"1199","lavar","romper",1
"1200","lavar","ropa",11
"1201","lavar","saludable",1
"1202","lavar","secar",1
"1203","lavar","sucio",1
"1204","limpiar","agua",1
"1205","limpiar","aroma",1
"1206","limpiar","arreglado",1
"1207","limpiar","asear",1
"1208","limpiar","aspiradora",5
"1209","limpiar","bannar",1
"1210","limpiar","banno",6
"1211","limpiar","basura",2
"1212","limpiar","beber",1
"1213","limpiar","bien",1
"1214","limpiar","bota",1
"1215","limpiar","cama",2
"1216","limpiar","cara",1
"1217","limpiar","casa",12
"1218","limpiar","cocina",4
"1219","limpiar","colada",1
"1220","limpiar","cuarto",3
"1221","limpiar","decir",1
"1222","limpiar","duchar",2
"1223","limpiar","escoba",2
"1224","limpiar","habitacioon",2
"1225","limpiar","jaboon",2
"1226","limpiar","laborador",1
"1227","limpiar","lavadora",2
"1228","limpiar","lavar",8
"1229","limpiar","lavavajillas",1
"1230","limpiar","limpio",2
"1231","limpiar","me",1
"1232","limpiar","ordenado",1
"1233","limpiar","organizar",1
"1234","limpiar","piso",1
"1235","limpiar","planchar",1
"1236","limpiar","plato",10
"1237","limpiar","reformar",1
"1238","limpiar","restaurante",1
"1239","limpiar","ropa",7
"1240","limpiar","sucio",2
"1241","limpiar","suelo",1
"1242","lluvia","abrigo",1
"1243","lluvia","afuera",2
"1244","lluvia","agua",11
"1245","lluvia","atmoosfera",1
"1246","lluvia","bota",1
"1247","lluvia","bruto",1
"1248","lluvia","casa",2
"1249","lluvia","chaqueta",1
"1250","lluvia","charco",1
"1251","lluvia","cielo",2
"1252","lluvia","clima",2
"1253","lluvia","contento",1
"1254","lluvia","descendiente",1
"1255","lluvia","en",1
"1256","lluvia","flor",1
"1257","lluvia","friio",10
"1258","lluvia","gris",1
"1259","lluvia","impermeable",2
"1260","lluvia","lago",1
"1261","lluvia","limpiar",1
"1262","lluvia","llamar",1
"1263","lluvia","llegar",1
"1264","lluvia","llover",1
"1265","lluvia","madre",1
"1266","lluvia","mal",3
"1267","lluvia","mayo",1
"1268","lluvia","mojado",4
"1269","lluvia","naturaleza",1
"1270","lluvia","nevar",1
"1271","lluvia","nieve",5
"1272","lluvia","nube",8
"1273","lluvia","paraguas",4
"1274","lluvia","primavera",3
"1275","lluvia","repugnante",1
"1276","lluvia","ruido",1
"1277","lluvia","sol",2
"1278","lluvia","tener",1
"1279","lluvia","tiempo",2
"1280","lluvia","tierra",1
"1281","lluvia","tormenta",1
"1282","lluvia","tranquilo",1
"1283","lluvia","triste",3
"1284","lluvia","viento",1
"1285","lluvia","vivo",1
"1286","maleta","aeropuerto",2
"1287","maleta","avioon",8
"1288","maleta","boleto",1
"1289","maleta","bolso",1
"1290","maleta","cartera",2
"1291","maleta","casa",1
"1292","maleta","collar",1
"1293","maleta","costoso",1
"1294","maleta","dinero",1
"1295","maleta","disennador",1
"1296","maleta","doce",1
"1297","maleta","dormitorio",1
"1298","maleta","empacar",1
"1299","maleta","envase",1
"1300","maleta","equipaje",4
"1301","maleta","escuela",2
"1302","maleta","ganar",1
"1303","maleta","hacer",3
"1304","maleta","hotel",1
"1305","maleta","joya",1
"1306","maleta","la",1
"1307","maleta","laapiz",1
"1308","maleta","libro",1
"1309","maleta","llevar",1
"1310","maleta","lugar",1
"1311","maleta","luz",1
"1312","maleta","mal",1
"1313","maleta","marroon",1
"1314","maleta","mochila",1
"1315","maleta","mundo",1
"1316","maleta","objeto",1
"1317","maleta","once",1
"1318","maleta","pagar",1
"1319","maleta","pasaporte",2
"1320","maleta","pasar",1
"1321","maleta","ropa",7
"1322","maleta","suelto",1
"1323","maleta","trabajo",1
"1324","maleta","trece",1
"1325","maleta","vacacioon",6
"1326","maleta","vamos",1
"1327","maleta","ver",1
"1328","maleta","viajar",11
"1329","maleta","viaje",11
"1330","maleta","vuelo",1
"1331","manejar","abrir",1
"1332","manejar","arena",1
"1333","manejar","autobuus",1
"1334","manejar","avioon",1
"1335","manejar","bicicleta",2
"1336","manejar","calle",3
"1337","manejar","cambiar",1
"1338","manejar","carretera",4
"1339","manejar","carro",8
"1340","manejar","coche",15
"1341","manejar","comida",1
"1342","manejar","conclusioon",1
"1343","manejar","conducir",5
"1344","manejar","cubir",1
"1345","manejar","cuidar",1
"1346","manejar","diapositiva",1
"1347","manejar","dinero",3
"1348","manejar","faacil",1
"1349","manejar","final",1
"1350","manejar","fuerza",1
"1351","manejar","funcionar",1
"1352","manejar","hacer",1
"1353","manejar","importante",1
"1354","manejar","jarra",1
"1355","manejar","mano",2
"1356","manejar","mantear",1
"1357","manejar","mantener",1
"1358","manejar","mantequilla",1
"1359","manejar","manzana",1
"1360","manejar","ninno",1
"1361","manejar","objeto",1
"1362","manejar","ocupar",1
"1363","manejar","persona",2
"1364","manejar","puerta",3
"1365","manejar","raapido",2
"1366","manejar","rojo",1
"1367","manejar","situacioon",1
"1368","manejar","sujecioon",2
"1369","manejar","teleefono",1
"1370","manejar","trabajar",1
"1371","manejar","trabajo",1
"1372","manejar","usar",3
"1373","manejar","utilizar",1
"1374","manejar","vaciio",1
"1375","manejar","ventana",1
"1376","manejar","verbo",1
"1377","manejar","viajar",1
"1378","manejar","viaje",1
"1379","manejar","vida",1
"1380","meedico","abrigo",1
"1381","meedico","ayuda",2
"1382","meedico","ayudar",1
"1383","meedico","bien",1
"1384","meedico","bueno",1
"1385","meedico","caancer",1
"1386","meedico","cansado",1
"1387","meedico","carrera",1
"1388","meedico","consultorio",1
"1389","meedico","covid",2
"1390","meedico","curador",1
"1391","meedico","dinero",1
"1392","meedico","doctor",8
"1393","meedico","doler",1
"1394","meedico","dolor",6
"1395","meedico","enfermero",2
"1396","meedico","enfermo",14
"1397","meedico","fiebre",3
"1398","meedico","herido",1
"1399","meedico","hospital",20
"1400","meedico","inteligente",2
"1401","meedico","inyeccioon",1
"1402","meedico","lesioon",1
"1403","meedico","malo",1
"1404","meedico","medicamento",1
"1405","meedico","medicina",7
"1406","meedico","meedico",2
"1407","meedico","paciente",3
"1408","meedico","pastilla",2
"1409","meedico","roto",1
"1410","meedico","simpaatico",1
"1411","meedico","tos",1
"1412","meedico","trabajo",1
"1413","meedico","tratamiento",1
"1414","muleta","aeropuerto",1
"1415","muleta","avioon",1
"1416","muleta","ayuda",2
"1417","muleta","bastoon",1
"1418","muleta","boleta",1
"1419","muleta","caminar",3
"1420","muleta","cana",1
"1421","muleta","carro",1
"1422","muleta","coche",1
"1423","muleta","correr",1
"1424","muleta","cuerpo",1
"1425","muleta","cura",1
"1426","muleta","deporte",1
"1427","muleta","dinero",1
"1428","muleta","doctor",6
"1429","muleta","doler",3
"1430","muleta","dolor",4
"1431","muleta","enyesado",1
"1432","muleta","febrero",1
"1433","muleta","herida",4
"1434","muleta","herido",2
"1435","muleta","herir",1
"1436","muleta","hospital",5
"1437","muleta","hueso",4
"1438","muleta","lesioon",1
"1439","muleta","libro",1
"1440","muleta","mal",1
"1441","muleta","malo",1
"1442","muleta","marzo",1
"1443","muleta","medicina",1
"1444","muleta","meedico",3
"1445","muleta","necesario",1
"1446","muleta","no",1
"1447","muleta","pena",1
"1448","muleta","pie",3
"1449","muleta","piel",1
"1450","muleta","pierna",9
"1451","muleta","problema",1
"1452","muleta","radiografiia",2
"1453","muleta","recordar",1
"1454","muleta","roto",4
"1455","muleta","salud",1
"1456","muleta","sangre",1
"1457","muleta","tobillo",4
"1458","muleta","trabajo",1
"1459","muleta","velocidad",1
"1460","muleta","viajar",1
"1461","muleta","yeso",1
"1462","nieve","agua",2
"1463","nieve","azul",1
"1464","nieve","bello",1
"1465","nieve","blanco",11
"1466","nieve","caer",1
"1467","nieve","calor",1
"1468","nieve","chica",1
"1469","nieve","divertido",1
"1470","nieve","enero",1
"1471","nieve","friio",28
"1472","nieve","fuego",1
"1473","nieve","guante",2
"1474","nieve","hielo",4
"1475","nieve","hombre",1
"1476","nieve","invierno",16
"1477","nieve","llover",1
"1478","nieve","lluvia",1
"1479","nieve","mal",1
"1480","nieve","navidad",3
"1481","nieve","nevada",1
"1482","nieve","ninna",1
"1483","nieve","ninno",2
"1484","nieve","norte",1
"1485","nieve","nube",2
"1486","nieve","pala",1
"1487","nieve","primavera",1
"1488","nieve","sol",1
"1489","nieve","tiempo",3
"1490","nieve","tiimido",1
"1491","nieve","trineo",1
"1492","nieve","triste",1
"1493","nieve","viento",1
"1494","pantaloon","amario",1
"1495","pantaloon","azul",2
"1496","pantaloon","barato",1
"1497","pantaloon","caalido",1
"1498","pantaloon","calzoncillo",1
"1499","pantaloon","camisa",6
"1500","pantaloon","camiseta",8
"1501","pantaloon","chico",1
"1502","pantaloon","corte",1
"1503","pantaloon","corto",8
"1504","pantaloon","falda",1
"1505","pantaloon","friio",3
"1506","pantaloon","gafas",1
"1507","pantaloon","gafas de sol",1
"1508","pantaloon","gallo",1
"1509","pantaloon","jeans",4
"1510","pantaloon","largo",5
"1511","pantaloon","lavar",1
"1512","pantaloon","limpiar",1
"1513","pantaloon","limpio",1
"1514","pantaloon","llevar",2
"1515","pantaloon","moda",1
"1516","pantaloon","negro",1
"1517","pantaloon","nuevo",1
"1518","pantaloon","persona",1
"1519","pantaloon","pierna",5
"1520","pantaloon","planchado",1
"1521","pantaloon","planchar",1
"1522","pantaloon","poner",1
"1523","pantaloon","romper",1
"1524","pantaloon","ropa",15
"1525","pantaloon","sandalia",1
"1526","pantaloon","shorts",2
"1527","pantaloon","sudadera",1
"1528","pantaloon","tienda",1
"1529","pantaloon","vaqueros",2
"1530","pantaloon","verano",1
"1531","pantaloon","vestido",2
"1532","pantaloon","vestir",1
"1533","pantaloon","zapato",5
"1534","partido","aarbitro",1
"1535","partido","amigo",1
"1536","partido","bailar",1
"1537","partido","baloncesto",1
"1538","partido","beeisbol",4
"1539","partido","bol",1
"1540","partido","boleta",2
"1541","partido","calcetiin",1
"1542","partido","caliente",2
"1543","partido","camisa",1
"1544","partido","campeonato",1
"1545","partido","cerveza",1
"1546","partido","cumpleannos",1
"1547","partido","decoracioon",1
"1548","partido","deporte",4
"1549","partido","discoteca",1
"1550","partido","divertido",1
"1551","partido","divertir",1
"1552","partido","encuentro",1
"1553","partido","entrenador",2
"1554","partido","equipo",3
"1555","partido","estadio",3
"1556","partido","fiesta",3
"1557","partido","fuego",1
"1558","partido","fuutbol",10
"1559","partido","fuutbol americano",1
"1560","partido","ganar",1
"1561","partido","globo",1
"1562","partido","gol",1
"1563","partido","grupo",1
"1564","partido","juego",7
"1565","partido","jugador",6
"1566","partido","jugar",8
"1567","partido","nieve",1
"1568","partido","novio",1
"1569","partido","parque",1
"1570","partido","pastel",1
"1571","partido","pelea",1
"1572","partido","pelota",1
"1573","partido","persona",1
"1574","partido","pinnata",1
"1575","partido","regalo",1
"1576","partido","sol",1
"1577","partido","tarjeta",1
"1578","partido","tenis",3
"1579","partido","tierra",1
"1580","partido","trabajo",1
"1581","partido","vooleibol",1
"1582","partido","zapato",1
"1583","pelota","aarbol",1
"1584","pelota","amigo",2
"1585","pelota","baasquetbol",2
"1586","pelota","baloncesto",5
"1587","pelota","baloon",4
"1588","pelota","bate",1
"1589","pelota","beeisbol",4
"1590","pelota","bola",2
"1591","pelota","ciirculo",1
"1592","pelota","correr",1
"1593","pelota","deporte",14
"1594","pelota","divertido",3
"1595","pelota","ejercicio",1
"1596","pelota","entrenador",1
"1597","pelota","equipo",2
"1598","pelota","flor",1
"1599","pelota","fuera",2
"1600","pelota","fuutbol",13
"1601","pelota","fuutbol americano",1
"1602","pelota","golf",1
"1603","pelota","grande",1
"1604","pelota","juego",7
"1605","pelota","jugador",1
"1606","pelota","jugar",5
"1607","pelota","juguete",1
"1608","pelota","juntos",1
"1609","pelota","morado",1
"1610","pelota","mosca",1
"1611","pelota","partido",4
"1612","pelota","persona",1
"1613","pelota","redondo",1
"1614","pelota","rojo",1
"1615","pelota","tenis",3
"1616","pelota","tirar",1
"1617","pelota","verde",1
"1618","pelota","vooleibol",1
"1619","planchar","agua",1
"1620","planchar","almorzar",1
"1621","planchar","arruga",2
"1622","planchar","basura",1
"1623","planchar","bueno",1
"1624","planchar","caliente",5
"1625","planchar","calor",3
"1626","planchar","camisa",3
"1627","planchar","camiseta",3
"1628","planchar","casa",1
"1629","planchar","doblar",1
"1630","planchar","falda",2
"1631","planchar","gravar",1
"1632","planchar","hierro",2
"1633","planchar","junta",1
"1634","planchar","lavador",1
"1635","planchar","lavar",3
"1636","planchar","limpiar",8
"1637","planchar","limpio",1
"1638","planchar","liso",1
"1639","planchar","madre",1
"1640","planchar","metal",1
"1641","planchar","ordenado",1
"1642","planchar","organizar",1
"1643","planchar","pantaloon",3
"1644","planchar","plan",1
"1645","planchar","plano",1
"1646","planchar","planta",1
"1647","planchar","plantar",2
"1648","planchar","prensa",2
"1649","planchar","quehacer",1
"1650","planchar","rojo",1
"1651","planchar","ropa",28
"1652","planchar","sangre",1
"1653","planchar","tarea",1
"1654","planchar","tener",1
"1655","planchar","vapor",1
"1656","planchar","vestido",1
"1657","planchar","vestir",1
"1658","playa","agua",8
"1659","playa","amigo",3
"1660","playa","arena",10
"1661","playa","ave",1
"1662","playa","bonito",2
"1663","playa","caalido",1
"1664","playa","caliente",1
"1665","playa","calor",3
"1666","playa","caminar",1
"1667","playa","cielo",1
"1668","playa","divertido",2
"1669","playa","familia",2
"1670","playa","fuutbol",1
"1671","playa","gafas de sol",1
"1672","playa","hermoso",1
"1673","playa","hotel",1
"1674","playa","ir",1
"1675","playa","jugar",3
"1676","playa","mar",8
"1677","playa","marino",1
"1678","playa","meexico",2
"1679","playa","nadar",3
"1680","playa","oceano",6
"1681","playa","paraguas",1
"1682","playa","sal",1
"1683","playa","san",1
"1684","playa","sol",16
"1685","playa","toalla",2
"1686","playa","tocar",1
"1687","playa","traje de banno",1
"1688","playa","vacacioon",1
"1689","playa","vamos",2
"1690","playa","verano",5
"1691","playa","vooleibol",1
"1692","pollo","animal",4
"1693","pollo","arroz",2
"1694","pollo","ave",1
"1695","pollo","bien",3
"1696","pollo","bistec",4
"1697","pollo","bueno",2
"1698","pollo","campo",1
"1699","pollo","carne",16
"1700","pollo","cena",4
"1701","pollo","cenar",2
"1702","pollo","cerdo",2
"1703","pollo","cocinar",4
"1704","pollo","cocinero",1
"1705","pollo","comer",4
"1706","pollo","comida",10
"1707","pollo","costilla",1
"1708","pollo","delicioso",3
"1709","pollo","filete",1
"1710","pollo","galleta",1
"1711","pollo","gallina",1
"1712","pollo","gallo",1
"1713","pollo","granja",4
"1714","pollo","hacienda",1
"1715","pollo","hambre",1
"1716","pollo","hamburguesa",2
"1717","pollo","jamoon",2
"1718","pollo","legumbre",1
"1719","pollo","nutriente",1
"1720","pollo","pan",1
"1721","pollo","parrilla",1
"1722","pollo","pavo",2
"1723","pollo","pescado",3
"1724","pollo","pierna",1
"1725","pollo","proteiina",1
"1726","pollo","queso",1
"1727","pollo","rosa",1
"1728","pollo","salsa",2
"1729","pollo","saludable",1
"1730","pollo","tocino",2
"1731","postre","azuucar",1
"1732","postre","beber",2
"1733","postre","cafee",1
"1734","postre","caliente",1
"1735","postre","calor",1
"1736","postre","cenar",1
"1737","postre","chocolate",3
"1738","postre","cocina",1
"1739","postre","comer",3
"1740","postre","comida",5
"1741","postre","crema",1
"1742","postre","delicioso",4
"1743","postre","dulce",16
"1744","postre","fruta",2
"1745","postre","galleta",11
"1746","postre","helado",6
"1747","postre","hornear",3
"1748","postre","leche",2
"1749","postre","mmm",1
"1750","postre","pan",1
"1751","postre","pastel",18
"1752","postre","pastilla",1
"1753","postre","querer",1
"1754","postre","rico",2
"1755","postre","sabroso",1
"1756","postre","seco",1
"1757","postre","silk",1
"1758","postre","sucre",1
"1759","postre","tarta",1
"1760","postre","torta",1
"1761","postre","vino",1
"1762","radiografiia","agravio",1
"1763","radiografiia","bailar",1
"1764","radiografiia","bien",1
"1765","radiografiia","brazo",3
"1766","radiografiia","caamara",1
"1767","radiografiia","caancer",1
"1768","radiografiia","caer",1
"1769","radiografiia","caro",1
"1770","radiografiia","ciencia",1
"1771","radiografiia","cuerpo",1
"1772","radiografiia","danno",2
"1773","radiografiia","destello",1
"1774","radiografiia","dinero",1
"1775","radiografiia","divertido",1
"1776","radiografiia","doctor",6
"1777","radiografiia","doler",3
"1778","radiografiia","dolor",2
"1779","radiografiia","doolar",1
"1780","radiografiia","electroonico",1
"1781","radiografiia","enfermedad",1
"1782","radiografiia","escanear",1
"1783","radiografiia","espalda",1
"1784","radiografiia","examen",1
"1785","radiografiia","fotografiia",1
"1786","radiografiia","fractura",1
"1787","radiografiia","hospital",13
"1788","radiografiia","hueso",12
"1789","radiografiia","medicina",2
"1790","radiografiia","meedico",8
"1791","radiografiia","moderna",1
"1792","radiografiia","muleta",1
"1793","radiografiia","muusica",1
"1794","radiografiia","negro",1
"1795","radiografiia","oiir",2
"1796","radiografiia","ojo",1
"1797","radiografiia","onda",1
"1798","radiografiia","pierna",1
"1799","radiografiia","pintura",1
"1800","radiografiia","radiacioon",1
"1801","radiografiia","radio",1
"1802","radiografiia","radiografiia",1
"1803","radiografiia","romper",3
"1804","radiografiia","roto",6
"1805","radiografiia","tecnologiia",1
"1806","radiografiia","tele",1
"1807","radiografiia","ver",1
"1808","rebaja","aarbol",1
"1809","rebaja","ahorrar",1
"1810","rebaja","azuucar",1
"1811","rebaja","baja",1
"1812","rebaja","barato",5
"1813","rebaja","cabeza",1
"1814","rebaja","camiseta",1
"1815","rebaja","comida",1
"1816","rebaja","compra",1
"1817","rebaja","comprar",3
"1818","rebaja","descuento",5
"1819","rebaja","dieta",1
"1820","rebaja","diminuto",1
"1821","rebaja","dinero",16
"1822","rebaja","disminucioon",1
"1823","rebaja","doolar",1
"1824","rebaja","gastar",1
"1825","rebaja","incrementar",1
"1826","rebaja","matemaatica",1
"1827","rebaja","menos",1
"1828","rebaja","naranja",1
"1829","rebaja","necesitar",1
"1830","rebaja","pequenno",4
"1831","rebaja","planeta",1
"1832","rebaja","poco",1
"1833","rebaja","precio",3
"1834","rebaja","rebaja",2
"1835","rebaja","reduccioon",1
"1836","rebaja","ropa",7
"1837","rebaja","sol",1
"1838","rebaja","tarjeta",1
"1839","rebaja","tienda",12
"1840","rebaja","tierra",1
"1841","rebaja","vender",1
"1842","rebaja","venta",1
"1843","rebaja","vestido",1
"1844","refresco","agua",18
"1845","refresco","alcohol",1
"1846","refresco","azuucar",3
"1847","refresco","beber",19
"1848","refresco","bebida",7
"1849","refresco","bien",1
"1850","refresco","cafee",2
"1851","refresco","cafeteriia",1
"1852","refresco","caliente",2
"1853","refresco","carbonatacioon",1
"1854","refresco","cenar",1
"1855","refresco","cerveza",4
"1856","refresco","coca",1
"1857","refresco","cola",1
"1858","refresco","comer",1
"1859","refresco","comida",3
"1860","refresco","enfriamiento",1
"1861","refresco","friio",4
"1862","refresco","gasolinera",1
"1863","refresco","honorario",1
"1864","refresco","jugo",2
"1865","refresco","lata",1
"1866","refresco","leche",1
"1867","refresco","limonada",1
"1868","refresco","refresco",1
"1869","refresco","refrigerio",1
"1870","refresco","restaurante",5
"1871","refresco","soda",5
"1872","refresco","sol",1
"1873","refresco","taza",1
"1874","refresco","vaso",1
"1875","refresco","verano",1
"1876","refresco","vino",1
"1877","saabana","aafrica",1
"1878","saabana","algodoon",1
"1879","saabana","almohada",8
"1880","saabana","animal",2
"1881","saabana","azul",1
"1882","saabana","banno",1
"1883","saabana","blanco",1
"1884","saabana","caalido",1
"1885","saabana","calor",1
"1886","saabana","cama",19
"1887","saabana","cansado",1
"1888","saabana","casa",2
"1889","saabana","casado",1
"1890","saabana","ceesped",1
"1891","saabana","cocina",1
"1892","saabana","conocer",1
"1893","saabana","coomodo",3
"1894","saabana","descansar",1
"1895","saabana","domingo",1
"1896","saabana","dormir",10
"1897","saabana","grande",1
"1898","saabana","habitacioon",3
"1899","saabana","hacer",2
"1900","saabana","lavar",1
"1901","saabana","limpiar",1
"1902","saabana","limpio",2
"1903","saabana","lunes",1
"1904","saabana","manta",2
"1905","saabana","mieercoles",1
"1906","saabana","noche",1
"1907","saabana","nombre",1
"1908","saabana","papel",1
"1909","saabana","peligroso",1
"1910","saabana","pluma",1
"1911","saabana","raya",1
"1912","saabana","saber",2
"1913","saabana","seda",1
"1914","saabana","suave",1
"1915","saabana","tecnologiia",1
"1916","saabana","toalla",1
"1917","saludable","adelgazar",1
"1918","saludable","agua",1
"1919","saludable","amable",1
"1920","saludable","beneefico",1
"1921","saludable","bien",1
"1922","saludable","carne",1
"1923","saludable","comida",10
"1924","saludable","correr",3
"1925","saludable","deporte",2
"1926","saludable","dieta",1
"1927","saludable","doctor",1
"1928","saludable","dormir",1
"1929","saludable","ejercicio",12
"1930","saludable","enfermeriia",1
"1931","saludable","ensalada",8
"1932","saludable","fresa",1
"1933","saludable","fresco",1
"1934","saludable","fruta",14
"1935","saludable","gato",1
"1936","saludable","gimnasio",2
"1937","saludable","hospital",2
"1938","saludable","leche",1
"1939","saludable","manzana",1
"1940","saludable","medicina",1
"1941","saludable","meedico",2
"1942","saludable","naranja",1
"1943","saludable","perro",1
"1944","saludable","pesa",1
"1945","saludable","salud",6
"1946","saludable","sano",2
"1947","saludable","verdura",9
"1948","saludable","vida",1
"1949","sol","afuera",2
"1950","sol","aire libre",1
"1951","sol","amarillo",1
"1952","sol","bebida",1
"1953","sol","bien",1
"1954","sol","bonito",1
"1955","sol","brillante",2
"1956","sol","brillo",1
"1957","sol","caalido",2
"1958","sol","caliente",11
"1959","sol","calor",12
"1960","sol","cerveza",1
"1961","sol","cielo",1
"1962","sol","clima",2
"1963","sol","deporte",1
"1964","sol","espacio",1
"1965","sol","friio",1
"1966","sol","gafas de sol",2
"1967","sol","hacer",5
"1968","sol","helado",1
"1969","sol","hermano",1
"1970","sol","luna",1
"1971","sol","luz",1
"1972","sol","madre",1
"1973","sol","mar",1
"1974","sol","nadar",1
"1975","sol","nieve",1
"1976","sol","padre",1
"1977","sol","planeta",2
"1978","sol","playa",13
"1979","sol","primavera",1
"1980","sol","solar",1
"1981","sol","temperatura",2
"1982","sol","tiempo",1
"1983","sol","tierra",3
"1984","sol","todo",1
"1985","sol","verano",13
"1986","sombrero","accesorio",2
"1987","sombrero","afuera",1
"1988","sombrero","amigo",1
"1989","sombrero","barro",1
"1990","sombrero","beeisbol",1
"1991","sombrero","bufanda",1
"1992","sombrero","cabeza",8
"1993","sombrero","caliente",2
"1994","sombrero","calor",2
"1995","sombrero","camisa",2
"1996","sombrero","casco",1
"1997","sombrero","cerveza",1
"1998","sombrero","chaqueta",1
"1999","sombrero","colorido",1
"2000","sombrero","divertido",2
"2001","sombrero","esconder",1
"2002","sombrero","fiesta",7
"2003","sombrero","friio",2
"2004","sombrero","frito",1
"2005","sombrero","gafas",1
"2006","sombrero","gafas de sol",2
"2007","sombrero","gorra",5
"2008","sombrero","gorro",2
"2009","sombrero","guante",2
"2010","sombrero","invierno",1
"2011","sombrero","lindo",1
"2012","sombrero","mariachi",3
"2013","sombrero","meexico",3
"2014","sombrero","mexicano",1
"2015","sombrero","pantaloon",2
"2016","sombrero","pelo",4
"2017","sombrero","persona",1
"2018","sombrero","playa",1
"2019","sombrero","primavera",1
"2020","sombrero","reloj",1
"2021","sombrero","rojo",1
"2022","sombrero","ropa",11
"2023","sombrero","sol",9
"2024","sombrero","traje",2
