"","source","target","weight"
"1035","cuadro","sonreiir",1
"1036","cuadro","teatro",1
"1037","cuadro","televisioon",1
"1038","cuadro","triaangulo",3
"1039","cuadro","uunico",1
"1040","dinero","ahora",1
"1041","dinero","ahorrar",1
"1042","dinero","ahorro",1
"1043","dinero","avaricia",1
"1044","dinero","banco",9
"1045","dinero","barato",2
"1046","dinero","biles",1
"1047","dinero","billete",7
"1048","dinero","billetera",1
"1049","dinero","billonario",1
"1050","dinero","bolsa",1
"1051","dinero","cambio",4
"1052","dinero","capital",1
"1053","dinero","capitalismo",1
"1054","dinero","caro",4
"1055","dinero","casa",1
"1056","dinero","casino",1
"1057","dinero","centavo",1
"1058","dinero","chavo",2
"1059","dinero","cien",1
"1060","dinero","comida",1
"1061","dinero","compra",5
"1062","dinero","comprar",4
"1063","dinero","cosa",1
"1064","dinero","creedito",1
"1065","dinero","cuanto",1
"1066","dinero","cuenta",4
"1067","dinero","doolar",3
"1068","dinero","duro",1
"1069","dinero","efectivo",2
"1070","dinero","empleo",1
"1071","dinero","exportacioon",1
"1072","dinero","feria",1
"1073","dinero","fortuna",1
"1074","dinero","gasolina",1
"1075","dinero","gastar",3
"1076","dinero","intercambio",1
"1077","dinero","lana",2
"1078","dinero","lujo",1
"1079","dinero","mannana",1
"1080","dinero","millonario",3
"1081","dinero","moneda",8
"1082","dinero","monedero",1
"1083","dinero","mucho",2
"1084","dinero","necesario",1
"1085","dinero","necesidad",1
"1086","dinero","nuumero",1
"1087","dinero","papel",1
"1088","dinero","peso",1
"1089","dinero","plata",4
"1090","dinero","pobre",4
"1091","dinero","problema",1
"1092","dinero","producto",1
"1093","dinero","querer",1
"1094","dinero","regalo",1
"1095","dinero","rico",8
"1096","dinero","riqueza",2
"1097","dinero","salario",1
"1098","dinero","salir",1
"1099","dinero","salvar",1
"1100","dinero","sucio",2
"1101","dinero","sueldo",1
"1102","dinero","tarjeta",1
"1103","dinero","trabajar",1
"1104","dinero","trabajo",8
"1105","dinero","valor",1
"1106","dinero","varo",1
"1107","dinero","verde",5
"1108","dinero","zapato",1
"1109","dolor","abuela",1
"1110","dolor","accidente",1
"1111","dolor","angustia",1
"1112","dolor","aspirina",1
"1113","dolor","brazo",4
"1114","dolor","cabeza",10
"1115","dolor","caiida",1
"1116","dolor","calor",1
"1117","dolor","cama",1
"1118","dolor","cansancio",1
"1119","dolor","cara",1
"1120","dolor","complicacioon",1
"1121","dolor","corte",1
"1122","dolor","costo",1
"1123","dolor","cuello",2
"1124","dolor","cuerpo",3
"1125","dolor","danno",1
"1126","dolor","depresioon",1
"1127","dolor","dinero",2
"1128","dolor","doctor",8
"1129","dolor","dolencia",1
"1130","dolor","doler",4
"1131","dolor","dolor",1
"1132","dolor","enfermedad",1
"1133","dolor","enfermo",1
"1134","dolor","espalda",3
"1135","dolor","estoomago",2
"1136","dolor","fiebre",1
"1137","dolor","fiisico",1
"1138","dolor","golpe",6
"1139","dolor","golpear",1
"1140","dolor","herida",3
"1141","dolor","hospital",2
"1142","dolor","hueso",4
"1143","dolor","incomodidad",1
"1144","dolor","incoomodo",3
"1145","dolor","inflamacioon",1
"1146","dolor","lastimar",1
"1147","dolor","lesioon",1
"1148","dolor","llorar",3
"1149","dolor","malestar",1
"1150","dolor","medicamento",2
"1151","dolor","medicina",11
"1152","dolor","meedico",6
"1153","dolor","mentol",1
"1154","dolor","moretoon",2
"1155","dolor","muerte",2
"1156","dolor","mujer",1
"1157","dolor","no",1
"1158","dolor","olor",1
"1159","dolor","ouch",1
"1160","dolor","pastilla",1
"1161","dolor","pelea",1
"1162","dolor","pie",1
"1163","dolor","pierna",2
"1164","dolor","pregunta",1
"1165","dolor","preocupacioon",1
"1166","dolor","problema",1
"1167","dolor","quemar",1
"1168","dolor","reposar",1
"1169","dolor","reposo",1
"1170","dolor","rodilla",1
"1171","dolor","rojo",1
"1172","dolor","salud",2
"1173","dolor","sangre",3
"1174","dolor","sano",2
"1175","dolor","sobar",2
"1176","dolor","sufrir",2
"1177","dolor","trauma",1
"1178","dolor","triste",2
"1179","dolor","tristeza",2
"1180","dolor","vendar",1
"1181","dolor","vivencia",1
"1182","enfermarse","aislado",1
"1183","enfermarse","calentura",1
"1184","enfermarse","calor",1
"1185","enfermarse","cama",7
"1186","enfermarse","cliinica",1
"1187","enfermarse","congestioon",1
"1188","enfermarse","coronavirus",2
"1189","enfermarse","covid",6
"1190","enfermarse","deebil",2
"1191","enfermarse","descansar",2
"1192","enfermarse","doctor",9
"1193","enfermarse","dolor",4
"1194","enfermarse","enfermar",2
"1195","enfermarse","enfermedad",1
"1196","enfermarse","enfermero",4
"1197","enfermarse","enfermo",2
"1198","enfermarse","estornudar",1
"1199","enfermarse","faltar",1
"1200","enfermarse","fiebre",11
"1201","enfermarse","friio",6
"1202","enfermarse","gripe",7
"1203","enfermarse","hospital",9
"1204","enfermarse","mal",1
"1205","enfermarse","malo",4
"1206","enfermarse","mama",1
"1207","enfermarse","medicamento",1
"1208","enfermarse","medicina",14
"1209","enfermarse","meedico",1
"1210","enfermarse","moco",1
"1211","enfermarse","muerte",2
"1212","enfermarse","ninno",1
"1213","enfermarse","pandemia",1
"1214","enfermarse","peor",1
"1215","enfermarse","resfriado",1
"1216","enfermarse","resfriio",1
"1217","enfermarse","salud",6
"1218","enfermarse","sopa",1
"1219","enfermarse","tos",8
"1220","enfermarse","toser",3
"1221","enfermarse","triste",1
"1222","enfermarse","tristeza",1
"1223","enfermarse","urgencia",1
"1224","enfermarse","vacuna",1
"1225","enfermarse","virus",2
"1226","enfermarse","vomitar",2
"1227","enfermarse","voomito",1
"1228","ensalada","aceite",1
"1229","ensalada","aderezo",2
"1230","ensalada","agua",1
"1231","ensalada","aguacate",1
"1232","ensalada","carne",1
"1233","ensalada","caro",1
"1234","ensalada","cebolla",4
"1235","ensalada","comer",1
"1236","ensalada","comida",6
"1237","ensalada","cuscurro",1
"1238","ensalada","dieta",7
"1239","ensalada","fresco",1
"1240","ensalada","friio",1
"1241","ensalada","fruta",6
"1242","ensalada","hambre",1
"1243","ensalada","huevo",1
"1244","ensalada","jitomate",1
"1245","ensalada","lechuga",28
"1246","ensalada","limoon",1
"1247","ensalada","lonche",2
"1248","ensalada","natural",1
"1249","ensalada","pepino",3
"1250","ensalada","planta",1
"1251","ensalada","plato",1
"1252","ensalada","pollo",1
"1253","ensalada","queso",1
"1254","ensalada","refresco",1
"1255","ensalada","restaurante",1
"1256","ensalada","sal",1
"1257","ensalada","salado",1
"1258","ensalada","salud",2
"1259","ensalada","saludable",18
"1260","ensalada","sano",1
"1261","ensalada","tenedor",1
"1262","ensalada","tomate",15
"1263","ensalada","vegetal",11
"1264","ensalada","verde",5
"1265","ensalada","verdura",4
"1266","entrenador","aburrido",1
"1267","entrenador","amarillo",1
"1268","entrenador","aprender",2
"1269","entrenador","atleta",1
"1270","entrenador","boxeador",1
"1271","entrenador","boxeo",2
"1272","entrenador","cansado",2
"1273","entrenador","cansancio",1
"1274","entrenador","coche",1
"1275","entrenador","costoso",1
"1276","entrenador","cuerpo",1
"1277","entrenador","deporte",20
"1278","entrenador","determinacioon",1
"1279","entrenador","determinado",1
"1280","entrenador","dieta",1
"1281","entrenador","diligencia",1
"1282","entrenador","ejercicio",16
"1283","entrenador","ensennar",1
"1284","entrenador","equipo",2
"1285","entrenador","estudiante",1
"1286","entrenador","experiencia",2
"1287","entrenador","fiisica",1
"1288","entrenador","fiisico",1
"1289","entrenador","flaco",1
"1290","entrenador","fuerte",2
"1291","entrenador","fuutbol",6
"1292","entrenador","gimnasio",9
"1293","entrenador","gordo",2
"1294","entrenador","gritar",1
"1295","entrenador","instructor",1
"1296","entrenador","jefe",1
"1297","entrenador","juego",5
"1298","entrenador","jugador",1
"1299","entrenador","jugar",1
"1300","entrenador","liider",1
"1301","entrenador","mejorar",2
"1302","entrenador","motivador",1
"1303","entrenador","mueble",1
"1304","entrenador","muusculo",3
"1305","entrenador","pelota",1
"1306","entrenador","perro",1
"1307","entrenador","pesa",3
"1308","entrenador","praactica",1
"1309","entrenador","practicar",2
"1310","entrenador","preparador",1
"1311","entrenador","profesor",1
"1312","entrenador","raapido",2
"1313","entrenador","reporte",1
"1314","entrenador","responsabilidad",1
"1315","entrenador","salud",3
"1316","entrenador","saludable",1
"1317","entrenador","sennor",1
"1318","entrenador","sentar",1
"1319","entrenador","sudar",1
"1320","entrenador","sudor",2
"1321","entrenador","televisioon",1
"1322","entrenador","tenis",1
"1323","entrenador","trabajador",1
"1324","entrenador","trabajo",3
"1325","entrenador","vagoon",1
"1326","espejo","alistar",1
"1327","espejo","banno",11
"1328","espejo","belleza",3
"1329","espejo","bonito",2
"1330","espejo","brillo",1
"1331","espejo","cabello",1
"1332","espejo","cara",12
"1333","espejo","casa",1
"1334","espejo","claro",2
"1335","espejo","copa",1
"1336","espejo","copia",1
"1337","espejo","cristal",1
"1338","espejo","cuarto",2
"1339","espejo","cuerpo",5
"1340","espejo","diente",1
"1341","espejo","fraagil",1
"1342","espejo","grande",2
"1343","espejo","ilusioon",1
"1344","espejo","imagen",1
"1345","espejo","limpio",5
"1346","espejo","luz",2
"1347","espejo","maquillaje",6
"1348","espejo","maquillar",1
"1349","espejo","mirar",7
"1350","espejo","nariz",1
"1351","espejo","noche",1
"1352","espejo","ojo",3
"1353","espejo","pelo",1
"1354","espejo","persona",2
"1355","espejo","preparar",1
"1356","espejo","rasurar",1
"1357","espejo","recaamara",1
"1358","espejo","reflejo",24
"1359","espejo","ropa",2
"1360","espejo","rostro",1
"1361","espejo","ser",1
"1362","espejo","sonrisa",1
"1363","espejo","sucio",1
"1364","espejo","transparente",1
"1365","espejo","vampiro",1
"1366","espejo","vanidad",3
"1367","espejo","ver",1
"1368","espejo","vestir",2
"1369","espejo","vestuario",1
"1370","espejo","vidrio",7
"1371","espejo","windex",1
"1372","espejo","yo",6
"1373","falda","afuera",1
"1374","falda","aire",1
"1375","falda","algodoon",1
"1376","falda","apretado",1
"1377","falda","atuendo",1
"1378","falda","barriga",1
"1379","falda","blusa",7
"1380","falda","bonito",1
"1381","falda","cabello",1
"1382","falda","calcetiin",1
"1383","falda","calor",2
"1384","falda","cama",1
"1385","falda","camisa",6
"1386","falda","cartera",1
"1387","falda","corto",7
"1388","falda","dinero",1
"1389","falda","escuela",2
"1390","falda","estilo",2
"1391","falda","etapa",1
"1392","falda","faabrica",1
"1393","falda","fiesta",1
"1394","falda","flaco",1
"1395","falda","fluido",1
"1396","falda","gachi",1
"1397","falda","gordo",1
"1398","falda","largo",2
"1399","falda","lindo",2
"1400","falda","lujo",1
"1401","falda","marca",1
"1402","falda","media",2
"1403","falda","mini",1
"1404","falda","moda",1
"1405","falda","muchacha",1
"1406","falda","mujer",20
"1407","falda","ninna",3
"1408","falda","pantaloon",3
"1409","falda","peso",1
"1410","falda","pierna",4
"1411","falda","planchar",1
"1412","falda","prenda",1
"1413","falda","ropa",18
"1414","falda","rosado",3
"1415","falda","salir",1
"1416","falda","sandalia",1
"1417","falda","tacoon",1
"1418","falda","tienda",2
"1419","falda","traje",1
"1420","falda","verano",1
"1421","falda","verde",1
"1422","falda","vestido",13
"1423","falda","vestir",2
"1424","falda","zapato",3
"1425","friio","abrigo",5
"1426","friio","afuera",1
"1427","friio","agua",1
"1428","friio","aire",2
"1429","friio","azul",1
"1430","friio","bajo",1
"1431","friio","blanco",1
"1432","friio","bota",1
"1433","friio","brisa",1
"1434","friio","bufanda",2
"1435","friio","calefaccioon",1
"1436","friio","calentoon",1
"1437","friio","caliente",4
"1438","friio","calor",2
"1439","friio","camisa",1
"1440","friio","carne",1
"1441","friio","chamarra",5
"1442","friio","chaqueta",8
"1443","friio","chocolate",1
"1444","friio","clima",1
"1445","friio","cobija",3
"1446","friio","colcha",1
"1447","friio","congelacioon",1
"1448","friio","diciembre",1
"1449","friio","enero",1
"1450","friio","enfriamiento",1
"1451","friio","escalofriio",1
"1452","friio","feo",1
"1453","friio","fresco",2
"1454","friio","fuego",1
"1455","friio","gris",1
"1456","friio","guante",1
"1457","friio","helado",3
"1458","friio","hielo",13
"1459","friio","invierno",16
"1460","friio","lluvia",3
"1461","friio","metal",1
"1462","friio","nieve",23
"1463","friio","noche",2
"1464","friio","nube",1
"1465","friio","oscuro",1
"1466","friio","poleroon",1
"1467","friio","refrigerador",1
"1468","friio","resfriado",1
"1469","friio","resfriio",2
"1470","friio","ropa",1
"1471","friio","saco",1
"1472","friio","sentimiento",1
"1473","friio","sereno",1
"1474","friio","sudadera",1
"1475","friio","sueeter",5
"1476","friio","temblar",1
"1477","friio","temperatura",1
"1478","friio","viento",2
"1479","jugador","activo",1
"1480","jugador","americano",1
"1481","jugador","atleetico",2
"1482","jugador","atleta",6
"1483","jugador","baasquetbol",1
"1484","jugador","baloncesto",2
"1485","jugador","baloon",1
"1486","jugador","beeisbol",3
"1487","jugador","bola",2
"1488","jugador","bueno",1
"1489","jugador","campeonato",1
"1490","jugador","campeoon",1
"1491","jugador","carta",1
"1492","jugador","competencia",4
"1493","jugador","competicioon",1
"1494","jugador","controlador",1
"1495","jugador","corredor",1
"1496","jugador","deporte",17
"1497","jugador","deportista",1
"1498","jugador","deportivo",1
"1499","jugador","dinero",2
"1500","jugador","diversioon",1
"1501","jugador","divertido",1
"1502","jugador","empleado",1
"1503","jugador","equipo",5
"1504","jugador","famoso",1
"1505","jugador","fuerte",1
"1506","jugador","fuutbol",25
"1507","jugador","ganar",1
"1508","jugador","gol",2
"1509","jugador","hockey",1
"1510","jugador","hombre",1
"1511","jugador","juego",18
"1512","jugador","jugar",2
"1513","jugador","loteriia",1
"1514","jugador","mejor",1
"1515","jugador","muusculo",1
"1516","jugador","participante",2
"1517","jugador","partido",2
"1518","jugador","pelota",8
"1519","jugador","perder",1
"1520","jugador","profesional",1
"1521","jugador","raapido",1
"1522","jugador","ronaldo",1
"1523","jugador","sol",1
"1524","jugador","tenis",1
"1525","jugador","tiro",1
"1526","jugador","trofeo",1
"1527","jugador","uniforme",1
"1528","jugador","victorioso",1
"1529","jugador","videojuego",3
"1530","jugador","voluntario",1
"1531","jugador","vooleibol",1
"1532","lavadora","agua",9
"1533","lavadora","aspiradora",1
"1534","lavadora","blanco",1
"1535","lavadora","camisa",1
"1536","lavadora","canasta",1
"1537","lavadora","caro",1
"1538","lavadora","casa",1
"1539","lavadora","champuu",1
"1540","lavadora","cloro",1
"1541","lavadora","detergente",8
"1542","lavadora","dinero",1
"1543","lavadora","dios",1
"1544","lavadora","domingo",1
"1545","lavadora","electrodomeestico",1
"1546","lavadora","escoba",1
"1547","lavadora","espuma",1
"1548","lavadora","jaboon",10
"1549","lavadora","lavanderiia",2
"1550","lavadora","lavar",5
"1551","lavadora","lavarropas",1
"1552","lavadora","limpiadora",1
"1553","lavadora","limpiar",5
"1554","lavadora","limpio",9
"1555","lavadora","maaquina",2
"1556","lavadora","plancha",1
"1557","lavadora","reina",1
"1558","lavadora","ropa",38
"1559","lavadora","saabado",1
"1560","lavadora","saabana",2
"1561","lavadora","secadora",19
"1562","lavadora","secar",1
"1563","lavadora","secarropa",1
"1564","lavadora","suavizante",2
"1565","lavadora","sucio",3
"1566","lavadora","tarea",1
"1567","lavadora","tendedero",1
"1568","lavadora","toalla",1
"1569","lavadora","trabajar",1
"1570","lavadora","trabajo",2
"1571","lavadora","trapo",1
"1572","lavadora","traste",1
"1573","lavar","agua",13
"1574","lavar","arreglar",1
"1575","lavar","asear",1
"1576","lavar","bannar",2
"1577","lavar","banno",1
"1578","lavar","barrer",1
"1579","lavar","blanco",2
"1580","lavar","carro",1
"1581","lavar","casa",1
"1582","lavar","cocer",1
"1583","lavar","cocinar",1
"1584","lavar","comida",1
"1585","lavar","cuerpo",1
"1586","lavar","desinfectar",1
"1587","lavar","detergente",2
"1588","lavar","diente",1
"1589","lavar","enjuagar",1
"1590","lavar","ensuciar",1
"1591","lavar","esponja",1
"1592","lavar","espuma",1
"1593","lavar","fregar",2
"1594","lavar","jaboon",13
"1595","lavar","lavador",1
"1596","lavar","lavadora",2
"1597","lavar","lavanderiia",1
"1598","lavar","limpiar",15
"1599","lavar","limpio",6
"1600","lavar","mano",7
"1601","lavar","olor",1
"1602","lavar","pelo",3
"1603","lavar","piso",1
"1604","lavar","planchar",1
"1605","lavar","plato",7
"1606","lavar","quehacer",1
"1607","lavar","recoger",1
"1608","lavar","regadero",1
"1609","lavar","ropa",22
"1610","lavar","sabon",1
"1611","lavar","sano",1
"1612","lavar","secar",9
"1613","lavar","sucio",3
"1614","lavar","tarea",1
"1615","lavar","tender",1
"1616","lavar","trapear",1
"1617","lavar","traste",7
"1618","limpiar","agua",5
"1619","limpiar","arreglar",1
"1620","limpiar","asear",1
"1621","limpiar","aseo",1
"1622","limpiar","aspiradora",2
"1623","limpiar","banno",3
"1624","limpiar","barrer",2
"1625","limpiar","basura",1
"1626","limpiar","bonito",1
"1627","limpiar","bueno",1
"1628","limpiar","cama",1
"1629","limpiar","casa",7
"1630","limpiar","cloro",1
"1631","limpiar","cocina",3
"1632","limpiar","cocinar",1
"1633","limpiar","cosa",1
"1634","limpiar","cuarto",1
"1635","limpiar","cubeta",1
"1636","limpiar","demasiado",1
"1637","limpiar","desinfectante",1
"1638","limpiar","desorden",1
"1639","limpiar","despejado",1
"1640","limpiar","despejar",1
"1641","limpiar","detergente",1
"1642","limpiar","dolor",1
"1643","limpiar","ejercer",1
"1644","limpiar","escoba",15
"1645","limpiar","espirar",1
"1646","limpiar","esponja",1
"1647","limpiar","fabuloso",1
"1648","limpiar","fregar",2
"1649","limpiar","guante",1
"1650","limpiar","hogar",1
"1651","limpiar","jaboon",9
"1652","limpiar","juntar",1
"1653","limpiar","lavar",1
"1654","limpiar","lejiia",1
"1655","limpiar","limpieza",1
"1656","limpiar","limpio",2
"1657","limpiar","lindo",1
"1658","limpiar","maaquina",1
"1659","limpiar","manita",1
"1660","limpiar","mantener",1
"1661","limpiar","mesa",2
"1662","limpiar","mondar",2
"1663","limpiar","mopa",1
"1664","limpiar","mopear",1
"1665","limpiar","muusica",1
"1666","limpiar","oficio",1
"1667","limpiar","olor",2
"1668","limpiar","orden",1
"1669","limpiar","organizacioon",1
"1670","limpiar","organizar",2
"1671","limpiar","papel",1
"1672","limpiar","piso",2
"1673","limpiar","planchar",1
"1674","limpiar","plato",1
"1675","limpiar","polvo",2
"1676","limpiar","quehacer",1
"1677","limpiar","quiimico",1
"1678","limpiar","recoger",3
"1679","limpiar","respirar",1
"1680","limpiar","ropa",1
"1681","limpiar","sala",2
"1682","limpiar","suciedad",1
"1683","limpiar","sucio",7
"1684","limpiar","tierra",1
"1685","limpiar","toalla",1
"1686","limpiar","trabajo",3
"1687","limpiar","trapeado",1
"1688","limpiar","trapear",3
"1689","limpiar","trapo",4
"1690","limpiar","traste",3
"1691","lluvia","abrigo",1
"1692","lluvia","adentro",2
"1693","lluvia","afuera",1
"1694","lluvia","agua",19
"1695","lluvia","aguacero",1
"1696","lluvia","aguuita",1
"1697","lluvia","alberca",1
"1698","lluvia","azul",1
"1699","lluvia","bota",3
"1700","lluvia","chaqueta",3
"1701","lluvia","charco",1
"1702","lluvia","clima",2
"1703","lluvia","corriente",1
"1704","lluvia","diluvio",1
"1705","lluvia","ducha",1
"1706","lluvia","fresco",4
"1707","lluvia","friio",11
"1708","lluvia","gris",2
"1709","lluvia","helado",1
"1710","lluvia","huumedo",1
"1711","lluvia","ilegal",1
"1712","lluvia","inundacioon",1
"1713","lluvia","lluvioso",1
"1714","lluvia","miedo",1
"1715","lluvia","mojado",15
"1716","lluvia","mojar",4
"1717","lluvia","nube",16
"1718","lluvia","nublado",2
"1719","lluvia","oscuro",7
"1720","lluvia","paraguas",4
"1721","lluvia","parasol",1
"1722","lluvia","paz",1
"1723","lluvia","peligroso",1
"1724","lluvia","relaampago",3
"1725","lluvia","resbalar",1
"1726","lluvia","sol",1
"1727","lluvia","sombriio",2
"1728","lluvia","sombrilla",7
"1729","lluvia","tierra",1
"1730","lluvia","tormenta",2
"1731","lluvia","tranquilo",1
"1732","lluvia","triste",3
"1733","lluvia","tristeza",1
"1734","lluvia","trueno",1
"1735","lluvia","verde",1
"1736","lluvia","viento",1
"1737","maleta","aeropuerto",12
"1738","maleta","afuera",1
"1739","maleta","alojamiento",1
"1740","maleta","avioon",14
"1741","maleta","barato",1
"1742","maleta","basura",1
"1743","maleta","bolsa",3
"1744","maleta","caja",1
"1745","maleta","carro",1
"1746","maleta","cartera",2
"1747","maleta","cerrado",1
"1748","maleta","champuu",1
"1749","maleta","cocina",1
"1750","maleta","descansar",1
"1751","maleta","empacar",5
"1752","maleta","encomienda",1
"1753","maleta","equipaje",2
"1754","maleta","escritorio",1
"1755","maleta","escuela",2
"1756","maleta","familia",1
"1757","maleta","grande",1
"1758","maleta","ir",1
"1759","maleta","jugar",1
"1760","maleta","libro",1
"1761","maleta","limpiar",1
"1762","maleta","lleno",1
"1763","maleta","llevar",1
"1764","maleta","maletiin",1
"1765","maleta","marroon",1
"1766","maleta","mochila",2
"1767","maleta","mover",1
"1768","maleta","mudanza",1
"1769","maleta","mudar",1
"1770","maleta","negro",1
"1771","maleta","organizado",1
"1772","maleta","paiis",1
"1773","maleta","paquete",1
"1774","maleta","pasaporte",1
"1775","maleta","pesado",1
"1776","maleta","peso",1
"1777","maleta","ropa",15
"1778","maleta","senderismo",1
"1779","maleta","sucio",2
"1780","maleta","vacacioon",8
"1781","maleta","valija",1
"1782","maleta","vamos",1
"1783","maleta","viajar",12
"1784","maleta","viaje",26
"1785","maleta","volar",1
"1786","maleta","zapato",2
"1787","manejar","accidente",2
"1788","manejar","ansiedad",1
"1789","manejar","auto",6
"1790","manejar","autobuus",2
"1791","manejar","automaatico",1
"1792","manejar","automoovil",3
"1793","manejar","autopista",1
"1794","manejar","banno",1
"1795","manejar","bicicleta",2
"1796","manejar","bus",1
"1797","manejar","calle",3
"1798","manejar","caminar",1
"1799","manejar","camioneta",2
"1800","manejar","camioon",4
"1801","manejar","cansado",1
"1802","manejar","caro",4
"1803","manejar","carretera",2
"1804","manejar","carro",34
"1805","manejar","cepillo",1
"1806","manejar","ciudad",1
"1807","manejar","coche",4
"1808","manejar","conducir",4
"1809","manejar","conductor",2
"1810","manejar","costoso",1
"1811","manejar","cuidado",2
"1812","manejar","direccioon",1
"1813","manejar","emplear",1
"1814","manejar","escoba",1
"1815","manejar","estacionar",1
"1816","manejar","experiencia",1
"1817","manejar","finanza",1
"1818","manejar","frenar",1
"1819","manejar","gasolina",2
"1820","manejar","gerente",1
"1821","manejar","guagua",1
"1822","manejar","guiar",2
"1823","manejar","guillar",1
"1824","manejar","honda",1
"1825","manejar","jefe",1
"1826","manejar","joven",1
"1827","manejar","licencia",8
"1828","manejar","manivela",1
"1829","manejar","miedo",1
"1830","manejar","moto",3
"1831","manejar","motocicleta",1
"1832","manejar","nissan",1
"1833","manejar","padre",1
"1834","manejar","pideviias",1
"1835","manejar","raapido",2
"1836","manejar","semaaforo",1
"1837","manejar","timoon",2
"1838","manejar","traafico",1
"1839","manejar","trabajar",1
"1840","manejar","trabajo",2
"1841","manejar","transporte",1
"1842","manejar","trayecto",1
"1843","manejar","tren",1
"1844","manejar","troca",2
"1845","manejar","usar",1
"1846","manejar","utilizar",1
"1847","manejar","vacacioon",1
"1848","manejar","vehiiculo",2
"1849","manejar","viajar",2
"1850","manejar","viaje",1
"1851","manejar","volante",1
"1852","meedico","abuela",1
"1853","meedico","ambulancia",2
"1854","meedico","asustado",1
"1855","meedico","ayuda",1
"1856","meedico","cirujano",1
"1857","meedico","cliinica",2
"1858","meedico","cliinico",1
"1859","meedico","cuidado",1
"1860","meedico","dinero",3
"1861","meedico","disparo",1
"1862","meedico","doctor",24
"1863","meedico","dolor",3
"1864","meedico","educado",1
"1865","meedico","emergencia",2
"1866","meedico","enfermedad",1
"1867","meedico","enfermero",13
"1868","meedico","enfermo",4
"1869","meedico","escuela",1
"1870","meedico","especialista",1
"1871","meedico","esposa",1
"1872","meedico","estetoscopio",2
"1873","meedico","estudio",1
"1874","meedico","examen",1
"1875","meedico","farmacia",1
"1876","meedico","genio",1
"1877","meedico","grave",2
"1878","meedico","guante",1
"1879","meedico","hospital",21
"1880","meedico","injusto",1
"1881","meedico","medicamento",4
"1882","meedico","medicina",16
"1883","meedico","miedo",1
"1884","meedico","ninno",1
"1885","meedico","oficina",1
"1886","meedico","paciente",3
"1887","meedico","parameedico",1
"1888","meedico","pastilla",2
"1889","meedico","peligro",1
"1890","meedico","profesional",2
"1891","meedico","rojo",1
"1892","meedico","salud",6
"1893","meedico","sangre",3
"1894","meedico","sennor",1
"1895","meedico","servidor",1
"1896","meedico","tomar",1
"1897","meedico","trabajo",2
"1898","meedico","tratamiento",1
"1899","muleta","accidente",2
"1900","muleta","aluminio",1
"1901","muleta","ayuda",4
"1902","muleta","base",1
"1903","muleta","bastoon",1
"1904","muleta","bolsa",2
"1905","muleta","cabello",2
"1906","muleta","cafee",1
"1907","muleta","caiida",1
"1908","muleta","caminar",5
"1909","muleta","capote",1
"1910","muleta","cartera",1
"1911","muleta","chaqueta",1
"1912","muleta","cojear",2
"1913","muleta","cojo",1
"1914","muleta","correr",1
"1915","muleta","danno",2
"1916","muleta","deebil",1
"1917","muleta","doctor",1
"1918","muleta","dolor",6
"1919","muleta","edad",1
"1920","muleta","emergencia",1
"1921","muleta","enfermo",5
"1922","muleta","entrepierna",1
"1923","muleta","espanna",1
"1924","muleta","estilo",1
"1925","muleta","fracaso",1
"1926","muleta","fractura",1
"1927","muleta","fracturado",1
"1928","muleta","herida",4
"1929","muleta","herido",1
"1930","muleta","hombre",2
"1931","muleta","hospital",7
"1932","muleta","hueso",6
"1933","muleta","jorobado",1
"1934","muleta","lastimado",1
"1935","muleta","lesioon",2
"1936","muleta","mal",1
"1937","muleta","malo",1
"1938","muleta","matador",1
"1939","muleta","mujer",1
"1940","muleta","multitud",1
"1941","muleta","muusica",1
"1942","muleta","necesario",1
"1943","muleta","negro",1
"1944","muleta","palo",3
"1945","muleta","peinado",1
"1946","muleta","pelota",2
"1947","muleta","persona",3
"1948","muleta","pie",4
"1949","muleta","pierna",6
"1950","muleta","quebrado",1
"1951","muleta","recuperacioon",1
"1952","muleta","rojo",3
"1953","muleta","ropa",2
"1954","muleta","roto",1
"1955","muleta","rotura",1
"1956","muleta","salud",1
"1957","muleta","similar",1
"1958","muleta","tela",1
"1959","muleta","tijera",1
"1960","muleta","torcido",1
"1961","muleta","toro",5
"1962","muleta","triste",1
"1963","muleta","tronche",1
"1964","muleta","uutil",1
"1965","muleta","vaquero",1
"1966","muleta","venda",1
"1967","muleta","vendaje",1
"1968","muleta","viajar",1
"1969","muleta","viejo",2
"1970","muleta","yeso",1
"1971","nieve","aartico",1
"1972","nieve","abrigo",1
"1973","nieve","afuera",1
"1974","nieve","agua",4
"1975","nieve","antaartica",2
"1976","nieve","blanco",13
"1977","nieve","bufanda",1
"1978","nieve","calma",1
"1979","nieve","chamarra",1
"1980","nieve","chocolate",1
"1981","nieve","copo",1
"1982","nieve","delicioso",1
"1983","nieve","deporte",1
"1984","nieve","diciembre",3
"1985","nieve","dinero",1
"1986","nieve","divertir",1
"1987","nieve","dulce",1
"1988","nieve","esquiar",1
"1989","nieve","esquii",1
"1990","nieve","fresa",1
"1991","nieve","friio",38
"1992","nieve","helado",4
"1993","nieve","hielo",7
"1994","nieve","invierno",12
"1995","nieve","jugar",1
"1996","nieve","limpio",1
"1997","nieve","lluvia",4
"1998","nieve","mantecado",1
"1999","nieve","meloon",1
"2000","nieve","mojado",1
"2001","nieve","montana",1
"2002","nieve","montanna",2
"2003","nieve","munneco",1
"2004","nieve","navidad",4
